state_type,match_id,deployment_history_status,eligible_for_state,consumed_by_state,eligibility_reason
modern_map,10067764,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067765,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067766,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067767,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067768,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067769,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067773,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067777,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067778,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067779,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067780,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067781,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067782,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067804,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067809,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067814,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067815,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067816,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067817,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067822,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067827,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067831,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067832,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067833,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067834,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067835,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067836,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067838,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067841,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067842,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067894,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067895,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
modern_map,10067898,included,False,False,"no surviving map_base-derived rows (map or player) for this match_id (Phase 2 structural, independent of team identity)"
